"Date","Open","High","Low","Close","Volume","OpenInt"
08/23/2002,108.68750,110.15620,108.62500,109.93750,179730,368640
08/26/2002,109.75000,110.28120,109.37500,110.12500,135969,332064
08/27/2002,109.93750,110.37500,108.93750,109.09380,249438,281600
08/28/2002,109.15620,110.06250,109.15620,109.87500,269321,223853
08/29/2002,109.93750,111.03120,109.78120,110.56250,128306,162528
08/30/2002,110.56250,111.06250,110.46880,110.87500,51388,133657
09/03/2002,111.00000,112.90620,111.00000,112.71880,40233,114584
09/04/2002,112.81250,113.37500,112.46880,112.93750,34901,93703
09/05/2002,112.75000,113.53120,112.50000,113.40620,33814,79141
09/06/2002,113.09380,113.18750,111.71880,111.81250,10686,73501
09/09/2002,112.00000,112.43750,111.68750,111.81250,23936,62939
09/10/2002,111.71880,112.65620,111.18750,112.40620,28951,42496
09/11/2002,112.03120,112.03120,111.06250,111.68750,4514,40601
09/12/2002,111.65620,112.78120,111.65620,112.71880,18436,30673
09/13/2002,112.81250,113.81250,112.81250,113.62500,7458,29107
09/16/2002,113.12500,114.09380,113.12500,113.93750,10198,28600
09/17/2002,113.43750,114.28120,112.90620,114.06250,10680,25509
09/18/2002,114.00000,114.56250,113.87500,113.93750,10078,16324
09/19/2002,114.00000,114.71880,114.00000,114.25000,5081,12937
